Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI,Keq
WP_000919159.1,2.1.2.1,Escherichia coli,R228,Glycine hydroxymethyltransferase,R09099,MRL,1 C00065; 1 C01217,1 C00001; 1 C00037; 1 C04377,Km_C00001: 1.743806124; Km_C00037: 1.084210277; Km_C04377: 0.032590855; Km_C00065: 0.680456936; Km_C01217: 0.029256012,Kcat_F: 0.9187239225; Kcat_R: 0.7097989373333333,C00037;C01217;C00101;C00065;C00001;C00143;C04377,C04377_KI: 0.032590855;C00101_KI: 0.048434764;C00143_KI: 0.031294227;C00037_KI: 1.084210277;C00065_KI: 0.680456936;C01217_KI: 0.029256012;C00001_KI: 1.743806124,Keq: 33.9072014058265
WP_001109486.1,3.1.2.6,Escherichia coli,R245,Hydroxyacylglutathione hydrolase,R01736,MRL,1 C00001; 1 C03451,1 C00051; 1 C00256,Km_C00051: 0.190951452; Km_C00256: 0.702433646; Km_C00001: 1.413865328; Km_C03451: 0.163828984,Kcat_F: 60.577380265500004; Kcat_R: 45.422178985,C03451;C00001;C02929;C03899;C00051;C00256,C00051_KI: 0.190951452;C00001_KI: 1.413865328;C03899_KI: 0.6177698524999999;C02929_KI: 0.6177698524999999;C03451_KI: 0.163828984;C00256_KI: 0.702433646,Keq: 904979.0061266806
,1.1.1.42,Escherichia coli,R255,Isocitrate dehydrogenase (nadp+),R00267,MRL,1 C00006; 1 C00311,1 C00005; 1 C00011; 1 C00026; 1 C00080,Km_C00005: 0.000715; Km_C00011: 0.505214036; Km_C00026: 2.75; Km_C00080: 2.13827467; Km_C00006: 0.01485; Km_C00311: 0.074271195,Kcat_F: 45.913566013; Kcat_R: 7.140433394333333,C00006;C00311;C00026;C00011;C00005;C05379;C00080,C00005_KI: 0.032034442;C00311_KI: 0.074271195;C00006_KI: 0.04062869;C05379_KI: 0.069090471;C00011_KI: 0.505214036;C00026_KI: 0.182909817;C00080_KI: 2.13827467,Keq: 0.11281894315674511
,1.1.1.42,Escherichia coli,R256,Isocitrate dehydrogenase (nadp+),R00268,MRL,1 C05379,1 C00011; 1 C00026,Km_C00011: 0.505214036; Km_C00026: 2.75; Km_C05379: 0.069090471,Kcat_F: 22.23114258; Kcat_R: 5.840927925,C00006;C00311;C00026;C00011;C00005;C05379;C00080,C00005_KI: 0.032034442;C00311_KI: 0.074271195;C00006_KI: 0.04062869;C05379_KI: 0.069090471;C00011_KI: 0.505214036;C00026_KI: 0.182909817;C00080_KI: 2.13827467,Keq: 63.94430239079518
,1.1.1.42,Escherichia coli,R257,Isocitrate dehydrogenase (nadp+),R01899,MRL,1 C00006; 1 C00311,1 C00005; 1 C00080; 1 C05379,Km_C00005: 0.000715; Km_C00080: 2.13827467; Km_C05379: 0.069090471; Km_C00006: 0.01485; Km_C00311: 0.074271195,Kcat_F: 45.913566013; Kcat_R: 15.985293456499999,C00006;C00311;C00026;C00011;C00005;C05379;C00080,C00005_KI: 0.032034442;C00311_KI: 0.074271195;C00006_KI: 0.04062869;C05379_KI: 0.069090471;C00011_KI: 0.505214036;C00026_KI: 0.182909817;C00080_KI: 2.13827467,Keq: 0.0017643314406223848
WP_000857856.1,4.1.3.1,Escherichia coli,R258,Isocitrate lyase,R00479,MRL,1 C00311,1 C00042; 1 C00048,Km_C00042: 0.59; Km_C00048: 0.13; Km_C00311: 0.235073432,Kcat_F: 8.906025968; Kcat_R: 13.468705019500002,C02287;C00490;C01327;C00417;C00160;C00042;C00197;C00048;C00698;C07600;C00026;C00149;C02170;C00209;C00074;C05669;C00311;C03071;C00383,C00026_KI: 0.644850135;C00698_KI: 2.674889326;C00074_KI: 0.25842154;C00311_KI: 0.235073432;C00042_KI: 0.396524251;C00048_KI: 0.266136676;C00160_KI: 0.613810658;C05669_KI: 0.771800935;C07600_KI: 0.06708055;C00197_KI: 0.373553157;C02287_KI: 0.302843213;C00490_KI: 0.32832855;C02170_KI: 0.62839365;C03071_KI: 0.679724514;C00149_KI: 0.372352451;C01327_KI: 1.650005341;C00417_KI: 0.298337042;C00209_KI: 0.250339538;C00383_KI: 0.316286236,Keq: 0.021305645878763865
WP_001043882.1,1.8.4.14,Escherichia coli,R262,L-methionine (r)-s-oxide reductase,R02025,MRL,1 C00001; 1 C00073; 1 C00343,1 C00342; 1 C02989,Km_C00342: 0.0098; Km_C02989: 1.181917906; Km_C00001: 1.826364756; Km_C00073: 1.166482568; Km_C00343: 1.0461413075000001,Kcat_F: 4.9679826045; Kcat_R: 5.827139264,C00343;C00342;C00001;C15998;C00073;C02989,C00001_KI: 1.826364756;C02989_KI: 1.181917906;C00343_KI: 1.39158841;C15998_KI: 1.39158841;C00073_KI: 1.166482568;C00342_KI: 1.39158841,Keq: 1
WP_000646014.1,1.1.1.103,Escherichia coli,R267,L-threonine 3-dehydrogenase,R01465,MRL,1 C00003; 1 C00188,1 C00004; 1 C00080; 1 C03508,Km_C00004: 0.044358581; Km_C00080: 3.786961317; Km_C03508: 0.436029464; Km_C00003: 0.118557818; Km_C00188: 0.459859401,Kcat_F: 142.7152794; Kcat_R: 243.17638395,C00003;C00004;C03508;C00188;C00080,C03508_KI: 0.436029464;C00188_KI: 0.459859401;C00004_KI: 0.044358581;C00080_KI: 3.786961317;C00003_KI: 0.118557818,Keq: 0.0001321310186728884
WP_001295272.1,1.1.1.37,Escherichia coli,R268,Malate dehydrogenase,R00342,MRL,1 C00003; 1 C00149,1 C00004; 1 C00036; 1 C00080,Km_C00004: 0.061; Km_C00036: 0.0445; Km_C00080: 1.627506971; Km_C00003: 0.105280019; Km_C00149: 0.00012,Kcat_F: 3.0071600060000003; Kcat_R: 467.479811568,C02441;C00003;C00004;C00024;C00036;C00010;C00149;C00741;C11592;C00002;C00209;C00080,C00741_KI: 0.211944282;C00080_KI: 1.627506971;C00036_KI: 0.066584691;C00149_KI: 0.161660373;C00003_KI: 0.105280019;C02441_KI: 0.095263213;C00024_KI: 0.036240213;C00209_KI: 0.177507535;C00004_KI: 0.034674671;C00002_KI: 0.045088965;C00010_KI: 0.03518714;C11592_KI: 0.23608527936363635,Keq: 2.2614869409243306e-05
WP_000433476.1,1.1.1.38,Escherichia coli,R270,Malate dehydrogenase (oxaloacetate-decarboxylating),R00214,MRL,1 C00003; 1 C00149,1 C00004; 1 C00011; 1 C00022; 1 C00080,Km_C00004: 0.025; Km_C00011: 2.194042683; Km_C00022: 1.729395628; Km_C00080: 11.55059338; Km_C00003: 0.065783687; Km_C00149: 0.42,Kcat_F: 69.8151725645; Kcat_R: 6.5988501500000005,C02441;C00022;C00003;C00004;C00011;C00024;C00036;C00010;C00149;C00741;C11592;C00002;C00209;C00080,C00209_KI: 1.175578475;C00011_KI: 2.194042683;C11592_KI: 1.5833840896153848;C00022_KI: 1.729395628;C00004_KI: 0.028450085;C00080_KI: 11.55059338;C00149_KI: 1.041250825;C02441_KI: 0.457719922;C00010_KI: 0.043648634;C00024_KI: 0.041134361;C00036_KI: 0.786031127;C00741_KI: 1.418430209;C00002_KI: 0.051934149;C00003_KI: 0.065783687,Keq: 0.0075538015167582965
WP_000433476.1,1.1.1.38,Escherichia coli,R271,Malate dehydrogenase (oxaloacetate-decarboxylating),R00217,MRL,1 C00036,1 C00011; 1 C00022,Km_C00011: 2.194042683; Km_C00022: 1.729395628; Km_C00036: 3.9666666666666663,Kcat_F: 12.41888125; Kcat_R: 7.0515107845,C02441;C00022;C00003;C00004;C00011;C00024;C00036;C00010;C00149;C00741;C11592;C00002;C00209;C00080,C00209_KI: 1.175578475;C00011_KI: 2.194042683;C11592_KI: 1.5833840896153848;C00022_KI: 1.729395628;C00004_KI: 0.028450085;C00080_KI: 11.55059338;C00149_KI: 1.041250825;C02441_KI: 0.457719922;C00010_KI: 0.043648634;C00024_KI: 0.041134361;C00036_KI: 0.786031127;C00741_KI: 1.418430209;C00002_KI: 0.051934149;C00003_KI: 0.065783687,Keq: 334.01924106052337
WP_000342648.1,1.1.1.40,Escherichia coli,R272,Malate dehydrogenase (oxaloacetate-decarboxylating) (nadp+),R00216,MRL,1 C00006; 1 C00149,1 C00005; 1 C00011; 1 C00022; 1 C00080,Km_C00005: 0.033877365; Km_C00011: 3.163388014; Km_C00022: 1.306477547; Km_C00080: 8.466877937; Km_C00006: 0.0415; Km_C00149: 3.41,Kcat_F: 48.624275915; Kcat_R: 112.87186270000001,C00006;C00122;C00022;C00004;C00011;C00036;C00024;C00575;C00149;C00005;C00080,C00149_KI: 1.17190659;C00006_KI: 0.067438193;C00575_KI: 0.043186046;C00080_KI: 8.466877937;C00004_KI: 0.04608649;C00005_KI: 0.033877365;C00122_KI: 0.928631544;C00024_KI: 0.063460633;C00011_KI: 3.163388014;C00036_KI: 0.527139127;C00022_KI: 1.306477547,Keq: 0.007547267415633792
WP_000342648.1,1.1.1.40,Escherichia coli,R273,Malate dehydrogenase (oxaloacetate-decarboxylating) (nadp+),R00217,MRL,1 C00036,1 C00011; 1 C00022,Km_C00011: 3.163388014; Km_C00022: 1.306477547; Km_C00036: 0.527139127,Kcat_F: 318.2635949; Kcat_R: 116.97114325000001,C00006;C00122;C00022;C00004;C00011;C00036;C00024;C00575;C00149;C00005;C00080,C00149_KI: 1.17190659;C00006_KI: 0.067438193;C00575_KI: 0.043186046;C00080_KI: 8.466877937;C00004_KI: 0.04608649;C00005_KI: 0.033877365;C00122_KI: 0.928631544;C00024_KI: 0.063460633;C00011_KI: 3.163388014;C00036_KI: 0.527139127;C00022_KI: 1.306477547,Keq: 334.01924106052337
WP_001062128.1,2.5.1.6,Escherichia coli,R277,Methionine adenosyltransferase,R00177,MRL,1 C00009; 1 C00013; 1 C00019,1 C00001; 1 C00002; 1 C00073,Km_C00001: 1.070862532; Km_C00002: 0.117182642; Km_C00073: 0.466537207; Km_C00009: 1.239684701; Km_C00013: 0.28967458; Km_C00019: 0.048553739,Kcat_F: 0.23178606633333335; Kcat_R: 4.872040699333334,C00019;C00013;C05335;C05691;C00001;C00002;C00009;C00073,C00019_KI: 0.048553739;C00073_KI: 0.466537207;C05691_KI: 0.054899752;C00001_KI: 1.070862532;C00002_KI: 0.117182642;C00009_KI: 1.239684701;C00013_KI: 0.28967458;C05335_KI: 0.808324754,Keq: 1
WP_000689844.1,3.2.2.16,Escherichia coli,R280,Methylthioadenosine nucleosidase,R01401,MRL,1 C00001; 1 C00170,1 C00147; 1 C03089,Km_C00147: 0.036190797; Km_C03089: 0.15849328; Km_C00001: 0.665490389; Km_C00170: 1150.0000695,Kcat_F: 1.3354654545; Kcat_R: 6.2532136215000005,C00001;C03089;C00170;C00147,C00147_KI: 0.036190797;C00001_KI: 0.665490389;C03089_KI: 0.15849328;C00170_KI: 0.008270345,Keq: 301.6564145566647
WP_001181473.1,1.2.4.2,Escherichia coli,R299,Oxoglutarate dehydrogenase (succinyl-transferring),R01933,MRL,1 C00003; 1 C00010; 1 C00322,1 C00004; 1 C00011; 1 C00080; 1 C00527,Km_C00004: 0.035209294; Km_C00011: 0.496151149; Km_C00080: 0.608380556; Km_C00527: 0.052975662; Km_C00003: 0.127414092; Km_C00010: 0.066362962; Km_C00322: 0.131888092,Kcat_F: 3.747217959999999; Kcat_R: 3.8586726893333334,C06157;C00527;C16254;C00003;C15972;C00004;C05381;C00011;C00026;C00036;C00010;C00322;C00068;C00080;C00091,C16254_KI: 0.022980487;C00080_KI: 0.608380556;C00011_KI: 0.496151149;C00068_KI: 0.021916483;C00527_KI: 0.052975662;C05381_KI: 0.018866798;C15972_KI: 0.020010605;C00003_KI: 0.127414092;C00010_KI: 0.066362962;C00322_KI: 0.131888092;C00004_KI: 0.035209294;C06157_KI: 0.13599052242857143;C00026_KI: 0.134084925;C00091_KI: 0.053117804;C00036_KI: 0.114508405,Keq: 553075.811271694
WP_001181473.1,1.2.4.2,Escherichia coli,R300,Oxoglutarate dehydrogenase (succinyl-transferring),R08549,MRL,1 C00003; 1 C00010; 1 C00026,1 C00004; 1 C00011; 1 C00080; 1 C00091,Km_C00004: 0.035209294; Km_C00011: 0.496151149; Km_C00080: 0.608380556; Km_C00091: 0.053117804; Km_C00003: 0.127414092; Km_C00010: 0.066362962; Km_C00026: 332.91150000000005,Kcat_F: 9.177964679666667; Kcat_R: 3.939460558666667,C06157;C00527;C16254;C00003;C15972;C00004;C05381;C00011;C00026;C00036;C00010;C00322;C00068;C00080;C00091,C16254_KI: 0.022980487;C00080_KI: 0.608380556;C00011_KI: 0.496151149;C00068_KI: 0.021916483;C00527_KI: 0.052975662;C05381_KI: 0.018866798;C15972_KI: 0.020010605;C00003_KI: 0.127414092;C00010_KI: 0.066362962;C00322_KI: 0.131888092;C00004_KI: 0.035209294;C06157_KI: 0.13599052242857143;C00026_KI: 0.134084925;C00091_KI: 0.053117804;C00036_KI: 0.114508405,Keq: 88228.45482994754
WP_000905386.1,6.3.2.1,Escherichia coli,R301,Pantoate-beta-alanine ligase (amp-forming),R02473,MRL,1 C00002; 1 C00099; 1 C00522,1 C00013; 1 C00020; 1 C00864,Km_C00013: 0.124061711; Km_C00020: 0.025169695; Km_C00864: 0.141343907; Km_C00002: 0.045194559; Km_C00099: 0.06834615; Km_C00522: 0.063,Kcat_F: 7.739914806333334; Kcat_R: 5.114461715,C00013;C00099;C00020;C00864;C00522;C00002,C00020_KI: 0.025169695;C00002_KI: 0.045194559;C00864_KI: 0.141343907;C00013_KI: 0.124061711;C00099_KI: 0.06834615;C00522_KI: 0.163208157,Keq: 596454915.3656074
WP_000086722.1,2.3.1.8,Escherichia coli,R304,Phosphate acetyltransferase,R00230,MRL,1 C00009; 1 C00024,1 C00010; 1 C00227,Km_C00010: 0.067; Km_C00227: 0.9; Km_C00009: 0.737116456; Km_C00024: 0.045,Kcat_F: 129.904416; Kcat_R: 195.3815149,C00022;C00100;C00008;C01478;C00227;C00004;C00059;C00024;C00010;C00005;C00002;C02876;C11215;C00009;C00074,C00002_KI: 0.036567155;C00008_KI: 0.056197777;C00010_KI: 0.037211694;C00074_KI: 0.147454277;C00005_KI: 0.014817288;C00100_KI: 0.032027643;C02876_KI: 0.271658391;C00004_KI: 0.024499679;C01478_KI: 0.575060606;C00009_KI: 0.737116456;C11215_KI: 0.20915413278571426;C00227_KI: 0.287804723;C00022_KI: 0.35437724;C00059_KI: 0.321515918;C00024_KI: 0.031849012,Keq: 0.03018794532971716
WP_000086722.1,2.3.1.8,Escherichia coli,R305,Phosphate acetyltransferase,R00921,MRL,1 C00009; 1 C00100,1 C00010; 1 C02876,Km_C00010: 0.067; Km_C02876: 0.271658391; Km_C00009: 0.737116456; Km_C00100: 0.032027643,Kcat_F: 168.99879090000002; Kcat_R: 139.66950745,C00022;C00100;C00008;C01478;C00227;C00004;C00059;C00024;C00010;C00005;C00002;C02876;C11215;C00009;C00074,C00002_KI: 0.036567155;C00008_KI: 0.056197777;C00010_KI: 0.037211694;C00074_KI: 0.147454277;C00005_KI: 0.014817288;C00100_KI: 0.032027643;C02876_KI: 0.271658391;C00004_KI: 0.024499679;C01478_KI: 0.575060606;C00009_KI: 0.737116456;C11215_KI: 0.20915413278571426;C00227_KI: 0.287804723;C00022_KI: 0.35437724;C00059_KI: 0.321515918;C00024_KI: 0.031849012,Keq: 0.00023954653771310122
WP_001265681.1,4.1.1.49,Escherichia coli,R307,Phosphoenolpyruvate carboxykinase (atp),R00341,MRL,1 C00002; 1 C00036,1 C00008; 1 C00011; 1 C00074,Km_C00008: 0.087266445; Km_C00011: 5.647358418; Km_C00074: 2.1575; Km_C00002: 0.061518487; Km_C00036: 0.67,Kcat_F: 5.82892086; Kcat_R: 4.168236641,C00008;C00011;C00036;C00002;C00074,C00011_KI: 5.647358418;C00036_KI: 0.513840139;C00002_KI: 0.061518487;C00008_KI: 0.087266445;C00074_KI: 0.426584542,Keq: 0.013703140825955655
WP_001005579.1,4.1.1.31,Escherichia coli,R308,Phosphoenolpyruvate carboxylase,R00345,MRL,1 C00009; 1 C00036,1 C00001; 1 C00011; 1 C00074,Km_C00001: 0.812425554; Km_C00011: 1.559197068; Km_C00074: 0.19; Km_C00009: 1.123651147; Km_C00036: 0.484438777,Kcat_F: 1.9991497465; Kcat_R: 182.13826616166668,C13563;C00008;C00011;C00001;C00036;C00149;C00158;C00044;C16433;C00002;C00049;C00009;C00074,C00074_KI: 0.505822182;C00008_KI: 0.061705783;C13563_KI: 0.7032153944545455;C00009_KI: 1.123651147;C00036_KI: 0.484438777;C00002_KI: 0.063583925;C00044_KI: 0.068974599;C00149_KI: 0.898081243;C00158_KI: 0.988170266;C00049_KI: 1.169318795;C16433_KI: 0.7032153944545455;C00001_KI: 0.812425554;C00011_KI: 1.559197068,Keq: 8.730133459842129e-08
WP_001320171.1,5.4.2.2,Escherichia coli,R309,"Phosphoglucomutase (alpha-d-glucose-1,6-bisphosphate-dependent)",R08639,MRL,1 C00103,1 C00092,Km_C00092: 0.569383681; Km_C00103: 0.403784841,Kcat_F: 16.40078191; Kcat_R: 13.31428543,C03735;C00620;C01171;C00092;C00668;C00117;C00103,C01171_KI: 0.403784841;C00668_KI: 0.569383681;C00103_KI: 0.403784841;C00092_KI: 0.569383681;C00620_KI: 0.530358553;C00117_KI: 0.554221213;C03735_KI: 0.569383681,Keq: 19.57005447183928
WP_001320171.1,5.4.2.2,Escherichia coli,R310,"Phosphoglucomutase (alpha-d-glucose-1,6-bisphosphate-dependent)",R00959,MRL,1 C00103,1 C00668,Km_C00668: 0.569383681; Km_C00103: 0.403784841,Kcat_F: 16.40078191; Kcat_R: 13.31428543,C03735;C00620;C01171;C00092;C00668;C00117;C00103,C01171_KI: 0.403784841;C00668_KI: 0.569383681;C00103_KI: 0.403784841;C00092_KI: 0.569383681;C00620_KI: 0.530358553;C00117_KI: 0.554221213;C03735_KI: 0.569383681,Keq: 0.7310381014009275
WP_001320171.1,5.4.2.2,Escherichia coli,R311,"Phosphoglucomutase (alpha-d-glucose-1,6-bisphosphate-dependent)",R01057,MRL,1 C00620,1 C00117,Km_C00117: 0.554221213; Km_C00620: 0.530358553,Kcat_F: 17.61713517; Kcat_R: 14.04424624,C03735;C00620;C01171;C00092;C00668;C00117;C00103,C01171_KI: 0.403784841;C00668_KI: 0.569383681;C00103_KI: 0.403784841;C00092_KI: 0.569383681;C00620_KI: 0.530358553;C00117_KI: 0.554221213;C03735_KI: 0.569383681,Keq: 102.6137884661326
WP_000043460.1,1.1.1.44,Escherichia coli,R312,"Phosphogluconate dehydrogenase (nadp+-dependent, decarboxylating)",R01528,MRL,1 C00006; 1 C00345,1 C00005; 1 C00011; 1 C00080; 1 C00199,Km_C00005: 0.01731511; Km_C00011: 0.468339205; Km_C00080: 1.165087342; Km_C00199: 0.077537887; Km_C00006: 0.049; Km_C00345: 0.093,Kcat_F: 10.118956026; Kcat_R: 16.041648803333334,C00006;C00345;C00011;C00005;C00199;C00002;C00080,C00345_KI: 0.038310379;C00080_KI: 1.165087342;C00006_KI: 0.029276192;C00011_KI: 0.468339205;C00005_KI: 0.01731511;C00002_KI: 0.02431757;C00199_KI: 0.077537887,Keq: 0.015561115470159889
WP_001151604.1,1.1.1.95,Escherichia coli,R314,Phosphoglycerate dehydrogenase,R01513,MRL,1 C00003; 1 C00197,1 C00004; 1 C00080; 1 C03232,Km_C00004: 0.026533185; Km_C00080: 0.684385955; Km_C03232: 23.034; Km_C00003: 0.066957682; Km_C00197: 0.49,Kcat_F: 7.010531985; Kcat_R: 2.0896916455000003,C00197;C02630;C00003;C00004;C00026;C03232;C00080,C03232_KI: 0.046131901;C00003_KI: 0.066957682;C00004_KI: 0.026533185;C02630_KI: 0.227477387;C00197_KI: 0.144952103;C00080_KI: 0.684385955;C00026_KI: 0.125998065,Keq: 3.9234785153987246e-06
WP_000111269.1,2.7.2.3,Escherichia coli,R315,Phosphoglycerate kinase,R01512,MRL,1 C00002; 1 C00197,1 C00008; 1 C00236,Km_C00008: 0.098627448; Km_C00236: 0.186507493; Km_C00002: 0.099012464; Km_C00197: 0.717952311,Kcat_F: 46.065375720000006; Kcat_R: 21.028835975,C00002;C00236;C00197;C00008,C00002_KI: 0.099012464;C00236_KI: 0.186507493;C00197_KI: 0.717952311;C00008_KI: 0.098627448,Keq: 0.000374269070996439
WP_000816480.1,5.4.2.7,Escherichia coli,R316,Phosphopentomutase,R01057,MRL,1 C00620,1 C00117,Km_C00117: 0.350844055; Km_C00620: 0.043,Kcat_F: 0.440671678; Kcat_R: 1.030040565,C00673;C00672;C00117;C00620,C00673_KI: 0.332319379;C00117_KI: 0.350844055;C00620_KI: 0.378889441;C00672_KI: 0.374694705,Keq: 102.6137884661326
WP_000816480.1,5.4.2.7,Escherichia coli,R317,Phosphopentomutase,R02749,MRL,1 C00672,1 C00673,Km_C00673: 0.332319379; Km_C00672: 0.016,Kcat_F: 0.500361801; Kcat_R: 0.494703192,C00673;C00672;C00117;C00620,C00673_KI: 0.332319379;C00117_KI: 0.350844055;C00620_KI: 0.378889441;C00672_KI: 0.374694705,Keq: 48670.930060409206
WP_000036723.1,4.2.1.11,Escherichia coli,R318,Phosphopyruvate hydratase,R00658,MRL,1 C00631,1 C00001; 1 C00074,Km_C00001: 5.651566505; Km_C00074: 0.453958184; Km_C00631: 0.84220314,Kcat_F: 9.247853892; Kcat_R: 7.796041840500001,C03356;C00451;C16487;C00013;C04309;C00001;C00158;C00988;C00742;C00631;C00009;C00074,C00631_KI: 0.84220314;C16487_KI: 2.4210281972727272;C00074_KI: 0.453958184;C00158_KI: 0.579061747;C00013_KI: 0.621494234;C00001_KI: 5.651566505;C00742_KI: 13.93714619;C04309_KI: 0.453891814;C03356_KI: 0.439569116;C00988_KI: 0.731827319;C00451_KI: 0.397851557;C00009_KI: 2.522740364,Keq: 4.655744748031
WP_001187559.1,2.1.2.3,Escherichia coli,R320,Phosphoribosylaminoimidazolecarboxamide formyltransferase,R04560,MRL,1 C00234; 1 C04677,1 C00101; 1 C04734,Km_C00101: 0.024753472; Km_C04734: 0.02190749; Km_C00234: 0.111; Km_C04677: 0.0346,Kcat_F: 4.3; Kcat_R: 1.728515592,C00130;C04677;C04734;C00234;C00101;C00001,C00130_KI: 0.037935175;C00101_KI: 0.024753472;C04734_KI: 0.02190749;C04677_KI: 0.023027176;C00234_KI: 0.025399761;C00001_KI: 0.619901419,Keq: 0.022790406023437366
WP_001187559.1,2.1.2.3,Escherichia coli,R321,Phosphoribosylaminoimidazolecarboxamide formyltransferase,R01127,MRL,1 C00001; 1 C00130,1 C04734,Km_C04734: 0.02190749; Km_C00001: 0.619901419; Km_C00130: 0.037935175,Kcat_F: 1.596497832; Kcat_R: 2.206900425,C00130;C04677;C04734;C00234;C00101;C00001,C00130_KI: 0.037935175;C00101_KI: 0.024753472;C04734_KI: 0.02190749;C04677_KI: 0.023027176;C00234_KI: 0.025399761;C00001_KI: 0.619901419,Keq: 0.00036835383275742484
WP_000057149.1,2.6.1.52,Escherichia coli,R325,Phosphoserine transaminase,R04173,MRL,1 C00026; 1 C01005,1 C00025; 1 C03232,Km_C00025: 0.402611285; Km_C03232: 0.004; Km_C00026: 0.109017409; Km_C01005: 0.027,Kcat_F: 0.38498400600000005; Kcat_R: 1.3643104094999998,C00025;C06054;C06055;C00026;C03232;C01005,C06055_KI: 0.090429582;C00025_KI: 0.402611285;C06054_KI: 0.042254757;C00026_KI: 0.109017409;C03232_KI: 0.039337881;C01005_KI: 0.134626031,Keq: 0.012303624833927935
WP_000057149.1,2.6.1.52,Escherichia coli,R326,Phosphoserine transaminase,R05085,MRL,1 C00026; 1 C06055,1 C00025; 1 C06054,Km_C00025: 0.402611285; Km_C06054: 0.042254757; Km_C00026: 0.109017409; Km_C06055: 0.11,Kcat_F: 0.187484006; Kcat_R: 1.1995465379999999,C00025;C06054;C06055;C00026;C03232;C01005,C06055_KI: 0.090429582;C00025_KI: 0.402611285;C06054_KI: 0.042254757;C00026_KI: 0.109017409;C03232_KI: 0.039337881;C01005_KI: 0.134626031,Keq: 70.18857681720405
WP_000003829.1,1.2.4.1,Escherichia coli,R346,Pyruvate dehydrogenase (acetyl-transferring),R00209,MRL,1 C00003; 1 C00010; 1 C00022,1 C00004; 1 C00011; 1 C00024; 1 C00080,Km_C00004: 0.029656347; Km_C00011: 0.413209707; Km_C00024: 0.036603667; Km_C00080: 0.307893664; Km_C00003: 0.064532936; Km_C00010: 0.040530939; Km_C00022: 0.38795,Kcat_F: 15.722195232666666; Kcat_R: 4.4501311973333335,C00022;C00003;C15972;C00004;C00011;C00024;C00010;C16255;C05125;C00068;C00080,C15972_KI: 0.014058916;C00003_KI: 0.064532936;C00004_KI: 0.029656347;C00068_KI: 0.005806968;C00011_KI: 0.413209707;C00010_KI: 0.040530939;C05125_KI: 0.008422038;C16255_KI: 0.302165031;C00024_KI: 0.036603667;C00022_KI: 0.37054348;C00080_KI: 0.307893664,Keq: 998855.9306379288
WP_000091148.1,2.7.1.40,Escherichia coli,R347,Pyruvate kinase,R00200,MRL,1 C00002; 1 C00022,1 C00008; 1 C00074,Km_C00008: 0.051032659; Km_C00074: 0.144000247; Km_C00002: 0.044206705; Km_C00022: 0.87643075,Kcat_F: 10.6279720875; Kcat_R: 7.9375634995,C00286;C05625;C00035;C00044;C00389;C00075;C00361;C00131;C00041;C00158;C00454;C00009;C00104;C00122;C00008;C00015;C00026;C00063;C00302;C00209;C00074;C01401;C00022;C00025;C00112;C00201;C00206;C00002;C00081;C00091,C00075_KI: 0.223727554;C00112_KI: 0.036078647;C00008_KI: 0.051032659;C00091_KI: 0.033106904;C00041_KI: 1.001196623;C00302_KI: 1.237834454;C00206_KI: 0.018646972;C00063_KI: 0.066866696;C00104_KI: 0.055906694;C01401_KI: 1.001196623;C00389_KI: 0.008297376;C00201_KI: 0.3355317063571429;C00131_KI: 0.016942503;C00122_KI: 0.454898477;C05625_KI: 0.031311039;C00044_KI: 0.055115532;C00286_KI: 0.020049427;C00026_KI: 0.352110684;C00015_KI: 0.152999684;C00454_KI: 0.3355317063571429;C00361_KI: 0.019646076;C00209_KI: 0.660195351;C00158_KI: 0.496947676;C00081_KI: 0.071252503;C00074_KI: 0.144000247;C00009_KI: 0.995755255;C00022_KI: 0.87643075;C00002_KI: 0.044206705;C00035_KI: 0.031300213;C00025_KI: 1.237834454,Keq: 4.102500437533981e-05
WP_000091148.1,2.7.1.40,Escherichia coli,R348,Pyruvate kinase,R01138,MRL,1 C00022; 1 C00131,1 C00074; 1 C00206,Km_C00074: 0.144000247; Km_C00206: 0.018646972; Km_C00022: 0.87643075; Km_C00131: 0.016942503,Kcat_F: 6.3872338345; Kcat_R: 4.48425701,C00286;C05625;C00035;C00044;C00389;C00075;C00361;C00131;C00041;C00158;C00454;C00009;C00104;C00122;C00008;C00015;C00026;C00063;C00302;C00209;C00074;C01401;C00022;C00025;C00112;C00201;C00206;C00002;C00081;C00091,C00075_KI: 0.223727554;C00112_KI: 0.036078647;C00008_KI: 0.051032659;C00091_KI: 0.033106904;C00041_KI: 1.001196623;C00302_KI: 1.237834454;C00206_KI: 0.018646972;C00063_KI: 0.066866696;C00104_KI: 0.055906694;C01401_KI: 1.001196623;C00389_KI: 0.008297376;C00201_KI: 0.3355317063571429;C00131_KI: 0.016942503;C00122_KI: 0.454898477;C05625_KI: 0.031311039;C00044_KI: 0.055115532;C00286_KI: 0.020049427;C00026_KI: 0.352110684;C00015_KI: 0.152999684;C00454_KI: 0.3355317063571429;C00361_KI: 0.019646076;C00209_KI: 0.660195351;C00158_KI: 0.496947676;C00081_KI: 0.071252503;C00074_KI: 0.144000247;C00009_KI: 0.995755255;C00022_KI: 0.87643075;C00002_KI: 0.044206705;C00035_KI: 0.031300213;C00025_KI: 1.237834454,Keq: 0.00010749507802838257
