Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
WP_000301651.1,1.1.1.1,Escherichia coli,R534,Alcohol dehydrogenase,R07105,MRL,C00004; C00080; C06899,C00001; C00003; C07490,Km_C00001: 0.799757719; Km_C00003: 0.100172691; Km_C07490: 0.422074109; Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C06899: 0.325467169,Kcat_F: 16.374714708; Kcat_R: 9.602475729666667,C14089;C00576;C05444;C14099;C00080;C00005;C00001;C00114;C01612;C01450;C07490;C00006;C00473;C06613;C06612;C14090;C16348;C00069;C16595;C06899;C05577;C00003;C16596;C00071;C16551;C00004;C06611;C00084;C00376;C16587;C07645;C05576;C05445;C02909;C16586;C00469;C00226,C16586_KI: 0.3609184830434783;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C06613_KI: 0.273868203;C00005_KI: 0.027593218;C01612_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16595_KI: 0.3609184830434783;C00114_KI: 0.409143209;C07645_KI: 0.046729211;C14089_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783;C00469_KI: 1.817483544;C16596_KI: 0.3609184830434783;C00576_KI: 0.884440184;C00376_KI: 0.013742472;C16551_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00006_KI: 0.054585926;C00226_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00084_KI: 1.347845793;C16587_KI: 0.3609184830434783;C02909_KI: 0.02196078;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C05444_KI: 0.030596022;C06612_KI: 0.501385033;C00080_KI: 0.569533765;C00069_KI: 0.3609184830434783;C06899_KI: 0.325467169;C14099_KI: 0.3609184830434783;C05577_KI: 0.031521235
WP_000137657.1,4.1.1.37,Escherichia coli,R546,Uroporphyrinogen decarboxylase,R03197,MRL,C01051,C00011; C03263,Km_C00011: 0.231183484; Km_C03263: 0.005173983; Km_C01051: 0.005674717,Kcat_F: 8.042502141; Kcat_R: 4.676016896,C05766;C01051;C05768;C00011;C03263,C00011_KI: 0.231183484;C03263_KI: 0.005173983;C05768_KI: 0.005173983;C05766_KI: 0.005674717;C01051_KI: 0.005674717
WP_000137657.1,4.1.1.37,Escherichia coli,R547,Uroporphyrinogen decarboxylase,R04972,MRL,C05766,C00011; C05768,Km_C00011: 0.231183484; Km_C05768: 0.005173983; Km_C05766: 0.005674717,Kcat_F: 8.042502141; Kcat_R: 4.676016896,C05766;C01051;C05768;C00011;C03263,C00011_KI: 0.231183484;C03263_KI: 0.005173983;C05768_KI: 0.005173983;C05766_KI: 0.005674717;C01051_KI: 0.005674717
WP_001297412.1,2.6.99.2,Escherichia coli,R548,Pyridoxine 5'-phosphate synthase,R05838,MRL,C11437; C11638,C00001; C00009; C00627,Km_C00001: 1.411247253; Km_C00009: 1.071790934; Km_C00627: 0.031514391; Km_C11437: 0.8381841926666667; Km_C11638: 0.8381841926666667,Kcat_F: 36.94316617111479; Kcat_R: 10.956625146666667,C00009;C11638;C00001;C00627;C11437,C00001_KI: 1.411247253;C00009_KI: 1.071790934;C00627_KI: 0.031514391;C11638_KI: 0.8381841926666667;C11437_KI: 0.8381841926666667
WP_000781063.1,4.2.3.1,Escherichia coli,R549,Threonine synthase,R01466,MRL,C00001; C01102,C00009; C00188,Km_C00009: 1.868194342; Km_C00188: 0.748228312; Km_C00001: 1.819163442; Km_C01102: 0.5,Kcat_F: 4.527957945; Kcat_R: 0.25441560550000003,C00009;C06056;C00001;C01102;C06055;C00188,C00009_KI: 1.868194342;C06055_KI: 0.401372015;C06056_KI: 1.288261533;C00001_KI: 1.819163442;C00188_KI: 0.748228312;C01102_KI: 0.503023028
WP_000781063.1,4.2.3.1,Escherichia coli,R550,Threonine synthase,R05086,MRL,C00001; C06055,C00009; C06056,Km_C00009: 1.868194342; Km_C06056: 1.288261533; Km_C00001: 1.819163442; Km_C06055: 0.401372015,Kcat_F: 3.583730685; Kcat_R: 0.9565692975000001,C00009;C06056;C00001;C01102;C06055;C00188,C00009_KI: 1.868194342;C06055_KI: 0.401372015;C06056_KI: 1.288261533;C00001_KI: 1.819163442;C00188_KI: 0.748228312;C01102_KI: 0.503023028
WP_000806177.1,2.4.2.10,Escherichia coli,R551,Orotate phosphoribosyltransferase,R01870,MRL,C00013; C01103,C00119; C00295,Km_C00119: 0.039; Km_C00295: 0.0246075; Km_C00013: 0.013; Km_C01103: 0.0033499999999999997,Kcat_F: 3.9538756409999998; Kcat_R: 5.129216341,C16634;C00119;C00013;C00295;C01103;C07649,C00119_KI: 0.043476243;C16634_KI: 0.033992504199999996;C07649_KI: 0.02445212;C00013_KI: 0.050830618;C01103_KI: 0.02659604;C00295_KI: 0.0246075
WP_000806177.1,2.4.2.10,Escherichia coli,R552,Orotate phosphoribosyltransferase,R08231,MRL,C00119; C07649,C00013; C16634,Km_C00013: 0.013; Km_C16634: 0.02548404; Km_C00119: 0.039; Km_C07649: 0.02445212,Kcat_F: 5.258614572; Kcat_R: 0.108425891,C16634;C00119;C00013;C00295;C01103;C07649,C00119_KI: 0.043476243;C16634_KI: 0.033992504199999996;C07649_KI: 0.02445212;C00013_KI: 0.050830618;C01103_KI: 0.02659604;C00295_KI: 0.0246075
WP_000857508.1,2.7.7.24,Escherichia coli,R553,Glucose-1-phosphate thymidylyltransferase,R02328,MRL,C00103; C00459,C00013; C00842,Km_C00013: 0.154; Km_C00842: 0.095; Km_C00103: 0.034; Km_C00459: 0.0205,Kcat_F: 0.49273310150000005; Kcat_R: 0.32934390500000005,C00013;C00842;C00103;C00459,C00013_KI: 0.113713257;C00842_KI: 0.068997838;C00459_KI: 0.040694553;C00103_KI: 0.08188989
WP_001319167.1,3.2.1.86,Escherichia coli,R554,6-phospho-beta-glucosidase,R00839,MRL,C00001; C04534,C00031; C00092,Km_C00031: 11.69155884; Km_C00092: 2.152008057; Km_C00001: 4.800985813; Km_C04534: 1.367322803,Kcat_F: 2.239574308; Kcat_R: 2.5617307365,C06187;C00031;C04534;C02323;C00001;C06188;C00092;C01172;C00530,C00001_KI: 4.800985813;C01172_KI: 2.152008057;C04534_KI: 1.367322803;C00031_KI: 11.69155884;C00530_KI: 0.123504587;C06187_KI: 0.264245123;C02323_KI: 0.160274401;C00092_KI: 2.152008057;C06188_KI: 0.247454509
WP_001319167.1,3.2.1.86,Escherichia coli,R555,6-phospho-beta-glucosidase,R05133,MRL,C00001; C06187,C00530; C01172,Km_C00530: 0.123504587; Km_C01172: 2.152008057; Km_C00001: 4.800985813; Km_C06187: 0.18,Kcat_F: 1.5830939615; Kcat_R: 1.3236567365,C06187;C00031;C04534;C02323;C00001;C06188;C00092;C01172;C00530,C00001_KI: 4.800985813;C01172_KI: 2.152008057;C04534_KI: 1.367322803;C00031_KI: 11.69155884;C00530_KI: 0.123504587;C06187_KI: 0.264245123;C02323_KI: 0.160274401;C00092_KI: 2.152008057;C06188_KI: 0.247454509
WP_001319167.1,3.2.1.86,Escherichia coli,R556,6-phospho-beta-glucosidase,R05134,MRL,C00001; C06188,C01172; C02323,Km_C01172: 2.152008057; Km_C02323: 0.160274401; Km_C00001: 4.800985813; Km_C06188: 0.475,Kcat_F: 1.839386164; Kcat_R: 1.896192993,C06187;C00031;C04534;C02323;C00001;C06188;C00092;C01172;C00530,C00001_KI: 4.800985813;C01172_KI: 2.152008057;C04534_KI: 1.367322803;C00031_KI: 11.69155884;C00530_KI: 0.123504587;C06187_KI: 0.264245123;C02323_KI: 0.160274401;C00092_KI: 2.152008057;C06188_KI: 0.247454509
WP_012767740.1,1.1.1.23,Escherichia coli,R557,Histidinol dehydrogenase,R01158,MRL,C00001; C00003; C00860,C00004; C00080; C00135,Km_C00004: 0.074691504; Km_C00080: 1.283319831; Km_C00135: 0.307249427; Km_C00001: 1.913829327; Km_C00003: 0.198191151; Km_C00860: 0.170614094,Kcat_F: 16.91198426; Kcat_R: 59.60342936000001,C00003;C00135;C00004;C00080;C00860;C00001;C01929,C00860_KI: 0.170614094;C00080_KI: 1.283319831;C00001_KI: 1.913829327;C00003_KI: 0.198191151;C00135_KI: 0.307249427;C00004_KI: 0.074691504;C01929_KI: 0.236634284
WP_012767740.1,1.1.1.23,Escherichia coli,R558,Histidinol dehydrogenase,R01163,MRL,C00001; C00003; C01929,C00004; C00080; C00135,Km_C00004: 0.074691504; Km_C00080: 1.283319831; Km_C00135: 0.307249427; Km_C00001: 1.913829327; Km_C00003: 0.198191151; Km_C01929: 0.236634284,Kcat_F: 16.978014495; Kcat_R: 59.60342936000001,C00003;C00135;C00004;C00080;C00860;C00001;C01929,C00860_KI: 0.170614094;C00080_KI: 1.283319831;C00001_KI: 1.913829327;C00003_KI: 0.198191151;C00135_KI: 0.307249427;C00004_KI: 0.074691504;C01929_KI: 0.236634284
WP_012767740.1,1.1.1.23,Escherichia coli,R559,Histidinol dehydrogenase,R03012,MRL,C00003; C00860,C00004; C00080; C01929,Km_C00004: 0.074691504; Km_C00080: 1.283319831; Km_C01929: 0.236634284; Km_C00003: 0.198191151; Km_C00860: 0.170614094,Kcat_F: 20.9485667435; Kcat_R: 40.40357319100001,C00003;C00135;C00004;C00080;C00860;C00001;C01929,C00860_KI: 0.170614094;C00080_KI: 1.283319831;C00001_KI: 1.913829327;C00003_KI: 0.198191151;C00135_KI: 0.307249427;C00004_KI: 0.074691504;C01929_KI: 0.236634284
WP_000796481.1,6.3.2.9,Escherichia coli,R560,Udp-n-acetylmuramoyl-l-alanine-d-glutamate ligase,R02783,MRL,C00002; C00217; C01212,C00008; C00009; C00692,Km_C00008: 0.042101204; Km_C00009: 0.19209297; Km_C00692: 0.059616707; Km_C00002: 0.035595838; Km_C00217: 0.09464285714285715; Km_C01212: 0.106443852,Kcat_F: 11.054307696666667; Kcat_R: 16.208798606666665,C00217;C00009;C01212;C00002;C00692;C00008,C00217_KI: 0.214108363;C00008_KI: 0.042101204;C01212_KI: 0.106443852;C00002_KI: 0.035595838;C00009_KI: 0.19209297;C00692_KI: 0.059616707
WP_000584546.1,6.3.2.12,Escherichia coli,R561,Dihydrofolate synthase,R02237,MRL,C00002; C00025; C00921,C00008; C00009; C00415,Km_C00008: 0.025629699; Km_C00009: 0.527247429; Km_C00415: 0.008226737; Km_C00002: 0.017911417; Km_C00025: 0.67721951; Km_C00921: 0.0006,Kcat_F: 0.7291496593333333; Kcat_R: 0.6091049556666667,C00025;C00234;C00009;C00002;C05928;C00921;C00415;C00008,C00008_KI: 0.025629699;C00921_KI: 0.004285821;C00009_KI: 0.527247429;C05928_KI: 0.018879184;C00002_KI: 0.017911417;C00025_KI: 0.67721951;C00415_KI: 0.008226737;C00234_KI: 0.018488349
WP_000584546.1,6.3.2.12,Escherichia coli,R562,Dihydrofolate synthase,R01654,MRL,C00002; C00025; C00234,C00008; C00009; C05928,Km_C00008: 0.025629699; Km_C00009: 0.527247429; Km_C05928: 0.018879184; Km_C00002: 0.017911417; Km_C00025: 0.67721951; Km_C00234: 0.018488349,Kcat_F: 0.462520528; Kcat_R: 0.4516578293333333,C00025;C00234;C00009;C00002;C05928;C00921;C00415;C00008,C00008_KI: 0.025629699;C00921_KI: 0.004285821;C00009_KI: 0.527247429;C05928_KI: 0.018879184;C00002_KI: 0.017911417;C00025_KI: 0.67721951;C00415_KI: 0.008226737;C00234_KI: 0.018488349
WP_001295331.1,1.5.1.2,Escherichia coli,R563,Pyrroline-5-carboxylate reductase,R01248,MRL,C00003; C00148,C00004; C00080; C03912,Km_C00004: 0.23; Km_C00080: 1.647054195; Km_C03912: 0.34; Km_C00003: 0.185778424; Km_C00148: 0.998702407,Kcat_F: 2.377788702; Kcat_R: 1.857720866,C00003;C03912;C01157;C04281;C00148;C00004;C00006;C00080;C00005,C00080_KI: 1.647054195;C00004_KI: 0.073493846;C01157_KI: 1.28434813;C04281_KI: 1.133739352;C00148_KI: 0.998702407;C00006_KI: 0.101795919;C03912_KI: 0.650179744;C00005_KI: 0.055064693;C00003_KI: 0.185778424
WP_001295331.1,1.5.1.2,Escherichia coli,R564,Pyrroline-5-carboxylate reductase,R01251,MRL,C00006; C00148,C00005; C00080; C03912,Km_C00005: 0.03; Km_C00080: 1.647054195; Km_C03912: 0.34; Km_C00006: 0.101795919; Km_C00148: 0.998702407,Kcat_F: 2.2696577475; Kcat_R: 1.82306875,C00003;C03912;C01157;C04281;C00148;C00004;C00006;C00080;C00005,C00080_KI: 1.647054195;C00004_KI: 0.073493846;C01157_KI: 1.28434813;C04281_KI: 1.133739352;C00148_KI: 0.998702407;C00006_KI: 0.101795919;C03912_KI: 0.650179744;C00005_KI: 0.055064693;C00003_KI: 0.185778424
WP_001295331.1,1.5.1.2,Escherichia coli,R565,Pyrroline-5-carboxylate reductase,R03291,MRL,C00003; C01157,C00004; C00080; C04281,Km_C00004: 0.23; Km_C00080: 1.647054195; Km_C04281: 1.133739352; Km_C00003: 0.185778424; Km_C01157: 1.28434813,Kcat_F: 1.2636854009999998; Kcat_R: 1.8596854475,C00003;C03912;C01157;C04281;C00148;C00004;C00006;C00080;C00005,C00080_KI: 1.647054195;C00004_KI: 0.073493846;C01157_KI: 1.28434813;C04281_KI: 1.133739352;C00148_KI: 0.998702407;C00006_KI: 0.101795919;C03912_KI: 0.650179744;C00005_KI: 0.055064693;C00003_KI: 0.185778424
WP_001295331.1,1.5.1.2,Escherichia coli,R566,Pyrroline-5-carboxylate reductase,R03293,MRL,C00006; C01157,C00005; C00080; C04281,Km_C00005: 0.03; Km_C00080: 1.647054195; Km_C04281: 1.133739352; Km_C00006: 0.101795919; Km_C01157: 1.28434813,Kcat_F: 1.1555544465; Kcat_R: 1.8250333315,C00003;C03912;C01157;C04281;C00148;C00004;C00006;C00080;C00005,C00080_KI: 1.647054195;C00004_KI: 0.073493846;C01157_KI: 1.28434813;C04281_KI: 1.133739352;C00148_KI: 0.998702407;C00006_KI: 0.101795919;C03912_KI: 0.650179744;C00005_KI: 0.055064693;C00003_KI: 0.185778424
WP_001100801.1,5.1.3.13,Escherichia coli,R567,"Dtdp-4-dehydrorhamnose 3,5-epimerase",R06514,MRL,C11907,C00688,Km_C00688: 0.055028126; Km_C11907: 0.025,Kcat_F: 36.94316617111479; Kcat_R: 15.91111363,C00688;C11907,C00688_KI: 0.055028126;C11907_KI: 0.055028126
WP_001295412.1,4.1.2.4,Escherichia coli,R568,Deoxyribose-phosphate aldolase,R01066,MRL,C00673,C00084; C00118,Km_C00084: 1.7; Km_C00118: 0.358228832; Km_C00673: 43.57866666666666,Kcat_F: 41.5; Kcat_R: 0.090132475,C00118;C00673;C00084,C00118_KI: 0.358228832;C00084_KI: 1.985678434;C00673_KI: 0.60923934
WP_001043882.1,1.8.4.14,Escherichia coli,R569,L-methionine (r)-s-oxide reductase,R07608,MRL,C00001; C00073; C00343,C00342; C15998,Km_C00342: 0.0098; Km_C15998: 3.9; Km_C00001: 1.826364756; Km_C00073: 1.166482568; Km_C00343: 1.725661831,Kcat_F: 4.9679826045; Kcat_R: 6.9,C00343;C00342;C00001;C02989;C00073;C15998,C00343_KI: 1.39158841;C00001_KI: 1.826364756;C00342_KI: 1.39158841;C00073_KI: 1.166482568;C15998_KI: 1.39158841;C02989_KI: 1.181917906
WP_001043882.1,1.8.4.14,Escherichia coli,R570,L-methionine (r)-s-oxide reductase,R02025,MRL,C00001; C00073; C00343,C00342; C02989,Km_C00342: 0.0098; Km_C02989: 1.181917906; Km_C00001: 1.826364756; Km_C00073: 1.166482568; Km_C00343: 1.0461413075000001,Kcat_F: 4.9679826045; Kcat_R: 5.827139264,C00343;C00342;C00001;C02989;C00073;C15998,C00343_KI: 1.39158841;C00001_KI: 1.826364756;C00342_KI: 1.39158841;C00073_KI: 1.166482568;C15998_KI: 1.39158841;C02989_KI: 1.181917906
WP_000935370.1,1.2.1.38,Escherichia coli,R571,N-acetyl-gamma-glutamyl-phosphate reductase,R03443,MRL,C00006; C00009; C01250,C00005; C00080; C04133,Km_C00005: 0.048804019; Km_C00080: 2.173709393; Km_C04133: 0.529830992; Km_C00006: 0.17; Km_C00009: 2.045622349; Km_C01250: 0.6,Kcat_F: 18.037267411666665; Kcat_R: 25.260162694999998,C01250;C00009;C00006;C00080;C00005;C04133,C00009_KI: 2.045622349;C00080_KI: 2.173709393;C04133_KI: 0.529830992;C00005_KI: 0.048804019;C01250_KI: 0.747783542;C00006_KI: 0.093573503
WP_000626688.1,6.3.2.10,Escherichia coli,R572,Udp-n-acetylmuramoyl-tripeptide-d-alanyl-d-alanine ligase,R04573,MRL,C00002; C00993; C05892,C00008; C00009; C04702,Km_C00008: 0.06274683; Km_C00009: 0.264670789; Km_C04702: 0.076567553; Km_C00002: 0.057988044; Km_C00993: 0.175912499; Km_C05892: 0.076851323,Kcat_F: 14.989323533333334; Kcat_R: 15.11021727,C04877;C04702;C00009;C05892;C00002;C04882;C00993;C00008,C00993_KI: 0.175912499;C04882_KI: 0.075850636;C00009_KI: 0.264670789;C00002_KI: 0.057988044;C04702_KI: 0.076567553;C00008_KI: 0.06274683;C04877_KI: 0.07741981;C05892_KI: 0.076851323
WP_000626688.1,6.3.2.10,Escherichia coli,R573,Udp-n-acetylmuramoyl-tripeptide-d-alanyl-d-alanine ligase,R04617,MRL,C00002; C00993; C04877,C00008; C00009; C04882,Km_C00008: 0.06274683; Km_C00009: 0.264670789; Km_C04882: 0.075850636; Km_C00002: 0.057988044; Km_C00993: 0.175912499; Km_C04877: 0.07741981,Kcat_F: 14.962943286666667; Kcat_R: 15.12538736,C04877;C04702;C00009;C05892;C00002;C04882;C00993;C00008,C00993_KI: 0.175912499;C04882_KI: 0.075850636;C00009_KI: 0.264670789;C00002_KI: 0.057988044;C04702_KI: 0.076567553;C00008_KI: 0.06274683;C04877_KI: 0.07741981;C05892_KI: 0.076851323
WP_000486988.1,2.6.1.57,Escherichia coli,R575,Aromatic-amino-acid transaminase,R03120,MRL,C00026; C01021,C00025; C00972,Km_C00025: 2.838407993; Km_C00972: 2.0125373298333336; Km_C00026: 1.1866666666666668; Km_C01021: 2.0125373298333336,Kcat_F: 278.0; Kcat_R: 198.3282379,C00025;C00254;C00972;C00166;C01179;C00049;C00082;C00079;C00073;C00026;C00826;C00036;C01180;C01021,C00049_KI: 2.391444206;C00254_KI: 0.201490313;C00036_KI: 0.433308303;C01021_KI: 0.9302305559166667;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00073_KI: 1.71113801;C01179_KI: 0.110603712;C00166_KI: 0.129698142;C00972_KI: 0.9302305559166667;C00082_KI: 0.2436997;C00826_KI: 0.346813947;C01180_KI: 1.284476519;C00079_KI: 0.317666709
WP_000486988.1,2.6.1.57,Escherichia coli,R576,Aromatic-amino-acid transaminase,R00694,MRL,C00026; C00079,C00025; C00166,Km_C00025: 2.838407993; Km_C00166: 0.129698142; Km_C00026: 1.1866666666666668; Km_C00079: 0.317666709,Kcat_F: 279.80308125; Kcat_R: 403.71828695,C00025;C00254;C00972;C00166;C01179;C00049;C00082;C00079;C00073;C00026;C00826;C00036;C01180;C01021,C00049_KI: 2.391444206;C00254_KI: 0.201490313;C00036_KI: 0.433308303;C01021_KI: 0.9302305559166667;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00073_KI: 1.71113801;C01179_KI: 0.110603712;C00166_KI: 0.129698142;C00972_KI: 0.9302305559166667;C00082_KI: 0.2436997;C00826_KI: 0.346813947;C01180_KI: 1.284476519;C00079_KI: 0.317666709
WP_000486988.1,2.6.1.57,Escherichia coli,R577,Aromatic-amino-acid transaminase,R00734,MRL,C00026; C00082,C00025; C01179,Km_C00025: 2.838407993; Km_C01179: 0.032; Km_C00026: 1.1866666666666668; Km_C00082: 0.2436997,Kcat_F: 288.0446394; Kcat_R: 403.98978925,C00025;C00254;C00972;C00166;C01179;C00049;C00082;C00079;C00073;C00026;C00826;C00036;C01180;C01021,C00049_KI: 2.391444206;C00254_KI: 0.201490313;C00036_KI: 0.433308303;C01021_KI: 0.9302305559166667;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00073_KI: 1.71113801;C01179_KI: 0.110603712;C00166_KI: 0.129698142;C00972_KI: 0.9302305559166667;C00082_KI: 0.2436997;C00826_KI: 0.346813947;C01180_KI: 1.284476519;C00079_KI: 0.317666709
WP_000486988.1,2.6.1.57,Escherichia coli,R578,Aromatic-amino-acid transaminase,R01731,MRL,C00036; C00826,C00049; C00254,Km_C00049: 2.391444206; Km_C00254: 0.201490313; Km_C00036: 3.465; Km_C00826: 0.346813947,Kcat_F: 402.80647095; Kcat_R: 337.96564494999996,C00025;C00254;C00972;C00166;C01179;C00049;C00082;C00079;C00073;C00026;C00826;C00036;C01180;C01021,C00049_KI: 2.391444206;C00254_KI: 0.201490313;C00036_KI: 0.433308303;C01021_KI: 0.9302305559166667;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00073_KI: 1.71113801;C01179_KI: 0.110603712;C00166_KI: 0.129698142;C00972_KI: 0.9302305559166667;C00082_KI: 0.2436997;C00826_KI: 0.346813947;C01180_KI: 1.284476519;C00079_KI: 0.317666709
WP_000486988.1,2.6.1.57,Escherichia coli,R579,Aromatic-amino-acid transaminase,R07396,MRL,C00025; C01180,C00026; C00073,Km_C00026: 1.1866666666666668; Km_C00073: 1.71113801; Km_C00025: 2.838407993; Km_C01180: 1.284476519,Kcat_F: 802.60637595; Kcat_R: 329.48971535,C00025;C00254;C00972;C00166;C01179;C00049;C00082;C00079;C00073;C00026;C00826;C00036;C01180;C01021,C00049_KI: 2.391444206;C00254_KI: 0.201490313;C00036_KI: 0.433308303;C01021_KI: 0.9302305559166667;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00073_KI: 1.71113801;C01179_KI: 0.110603712;C00166_KI: 0.129698142;C00972_KI: 0.9302305559166667;C00082_KI: 0.2436997;C00826_KI: 0.346813947;C01180_KI: 1.284476519;C00079_KI: 0.317666709
WP_000042632.1,2.8.1.8,Escherichia coli,R580,Lipoyl synthase,R07767,MRL,C00019; C16236; C17023,C00073; C05198; C16237,Km_C00073: 0.423570335; Km_C05198: 0.014558306; Km_C16237: 0.009078398; Km_C00019: 0.010436235; Km_C16236: 0.014390675; Km_C17023: 0.09440678980000002,Kcat_F: 3.7484935925; Kcat_R: 5.799854642,C05198;C16237;C16236;C00019;C05752;C16239;C00073;C17023,C05198_KI: 0.014558306;C16239_KI: 0.007942635;C00019_KI: 0.010436235;C17023_KI: 0.07999609733333334;C16237_KI: 0.009078398;C05752_KI: 0.07999609733333334;C16236_KI: 0.014390675;C00073_KI: 0.423570335
WP_000042632.1,2.8.1.8,Escherichia coli,R581,Lipoyl synthase,R07768,MRL,C00019; C05752; C17023,C00073; C05198; C16239,Km_C00073: 0.423570335; Km_C05198: 0.014558306; Km_C16239: 0.007942635; Km_C00019: 0.010436235; Km_C05752: 0.11412687775000001; Km_C17023: 0.11412687775000001,Kcat_F: 4.498503165; Kcat_R: 6.179436075,C05198;C16237;C16236;C00019;C05752;C16239;C00073;C17023,C05198_KI: 0.014558306;C16239_KI: 0.007942635;C00019_KI: 0.010436235;C17023_KI: 0.07999609733333334;C16237_KI: 0.009078398;C05752_KI: 0.07999609733333334;C16236_KI: 0.014390675;C00073_KI: 0.423570335
WP_001175605.1,4.2.1.126,Escherichia coli,R582,N-acetylmuramic acid 6-phosphate etherase,R08555,MRL,C00001; C16698,C00256; C00357,Km_C00256: 0.8525545; Km_C00357: 0.382651031; Km_C00001: 2.802792788; Km_C16698: 3.0,Kcat_F: 3.9479614300000003; Kcat_R: 5.1339529905,C00357;C16698;C00001;C00256,C00357_KI: 0.382651031;C00001_KI: 2.802792788;C16698_KI: 1.3459994396666666;C00256_KI: 0.8525545
WP_001257000.1,2.7.4.9,Escherichia coli,R583,Dtmp kinase,R02094,MRL,C00002; C00364,C00008; C00363,Km_C00008: 0.237068936; Km_C00363: 0.275345057; Km_C00002: 0.130983248; Km_C00364: 0.015,Kcat_F: 10.6156473095; Kcat_R: 10.648633546500001,C00364;C00365;C00002;C01346;C00363;C00008,C00008_KI: 0.237068936;C01346_KI: 0.378050297;C00365_KI: 0.419534981;C00364_KI: 0.390020937;C00363_KI: 0.275345057;C00002_KI: 0.130983248
WP_001257000.1,2.7.4.9,Escherichia coli,R584,Dtmp kinase,R02098,MRL,C00002; C00365,C00008; C01346,Km_C00008: 0.237068936; Km_C01346: 0.378050297; Km_C00002: 0.130983248; Km_C00365: 0.22,Kcat_F: 11.0716420575; Kcat_R: 8.400264011,C00364;C00365;C00002;C01346;C00363;C00008,C00008_KI: 0.237068936;C01346_KI: 0.378050297;C00365_KI: 0.419534981;C00364_KI: 0.390020937;C00363_KI: 0.275345057;C00002_KI: 0.130983248
WP_000013046.1,2.1.3.2,Escherichia coli,R585,Aspartate carbamoyltransferase,R01397,MRL,C00049; C00169,C00009; C00438,Km_C00009: 0.93515873; Km_C00438: 0.47019425; Km_C00049: 1.074508667; Km_C00169: 13.84,Kcat_F: 5.618793287; Kcat_R: 4.6381394395,C00049;C00009;C00438;C00169,C00169_KI: 0.09070953;C00438_KI: 0.47019425;C00009_KI: 0.93515873;C00049_KI: 1.074508667
WP_000985549.1,3.1.3.23,Escherichia coli,R586,Sugar-phosphatase,R00804,MRL,C00001; C00934,C00009; C11477,Km_C00009: 1.493807197; Km_C11477: 0.029106706; Km_C00001: 1.780349255; Km_C00934: 1.1010877193333333,Kcat_F: 1.568699909; Kcat_R: 0.012529496,C00934;C00009;C00001;C11477,C00009_KI: 1.493807197;C00934_KI: 1.1010877193333333;C00001_KI: 1.780349255;C11477_KI: 0.029106706
WP_001207520.1,3.2.2.3,Escherichia coli,R587,Uridine nucleosidase,R01080,MRL,C00001; C00299,C00106; C00121,Km_C00106: 0.159833461; Km_C00121: 1.594864488; Km_C00001: 1.072860003; Km_C00299: 0.408,Kcat_F: 6.1908783215; Kcat_R: 1.0371636755,C00106;C00001;C00121;C00299,C00299_KI: 0.139241353;C00121_KI: 1.594864488;C00001_KI: 1.072860003;C00106_KI: 0.159833461
WP_001076997.1,4.1.99.12,Escherichia coli,R589,"3,4-dihydroxy-2-butanone-4-phosphate synthase",R07281,MRL,C00199,C00058; C15556,Km_C00058: 1.207564116; Km_C15556: 0.6867227855; Km_C00199: 0.165881455,Kcat_F: 113.0132613; Kcat_R: 44.98780992,C15556;C00058;C00199,C00199_KI: 0.165881455;C15556_KI: 0.6867227855;C00058_KI: 1.207564116
WP_001139613.1,3.5.4.16,Escherichia coli,R590,Gtp cyclohydrolase i,R00424,MRL,C00001; C00044,C00058; C04895,Km_C00058: 2.090657711; Km_C04895: 0.103207149; Km_C00001: 1.314337969; Km_C00044: 0.201622397,Kcat_F: 2.828738227; Kcat_R: 8.696477815,C00044;C05922;C04895;C00001;C06148;C05923;C00058,C06148_KI: 0.141518265;C05922_KI: 0.155562088;C04895_KI: 0.103207149;C00058_KI: 2.090657711;C00001_KI: 1.314337969;C05923_KI: 0.115295619;C00044_KI: 0.201622397
WP_001139613.1,3.5.4.16,Escherichia coli,R591,Gtp cyclohydrolase i,R00428,MRL,C00001; C00044,C05922,Km_C05922: 0.155562088; Km_C00001: 1.314337969; Km_C00044: 0.201622397,Kcat_F: 2.828738227; Kcat_R: 27.16124683,C00044;C05922;C04895;C00001;C06148;C05923;C00058,C06148_KI: 0.141518265;C05922_KI: 0.155562088;C04895_KI: 0.103207149;C00058_KI: 2.090657711;C00001_KI: 1.314337969;C05923_KI: 0.115295619;C00044_KI: 0.201622397
