Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
WP_000301651.1,1.1.1.1,,R523,Alcohol dehydrogenase,R05233,MRL,C00003; C06611,C00004; C00080; C06613,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C06613: 0.273868203; Km_C00003: 0.100172691; Km_C06611: 0.501385033,Kcat_F: 13.301075248499998; Kcat_R: 18.209552344,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R524,Alcohol dehydrogenase,R05234,MRL,C00003; C06612,C00004; C00080; C16348,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C16348: 0.30283116625; Km_C00003: 0.100172691; Km_C06612: 0.501385033,Kcat_F: 13.301075248499998; Kcat_R: 29.55534931,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R525,Alcohol dehydrogenase,R06917,MRL,C00003; C14089,C00004; C00080; C14090,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C14090: 0.236646544; Km_C00003: 0.100172691; Km_C14089: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R526,Alcohol dehydrogenase,R06927,MRL,C00003; C02909,C00004; C00080; C14099,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C14099: 0.182975103; Km_C00003: 0.100172691; Km_C02909: 0.02196078,Kcat_F: 14.0552314595; Kcat_R: 29.55534931,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R527,Alcohol dehydrogenase,R08281,MRL,C00004; C00080; C07645,C00003; C16551,Km_C00003: 0.100172691; Km_C16551: 0.18916721075; Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C07645: 0.046729211,Kcat_F: 15.2811091625; Kcat_R: 19.69812441,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R528,Alcohol dehydrogenase,R08306,MRL,C00003; C16586,C00004; C00080; C16587,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C16587: 0.236646544; Km_C00003: 0.100172691; Km_C16586: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R529,Alcohol dehydrogenase,R08557,MRL,C00003; C00114,C00004; C00080; C00576,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C00576: 0.884440184; Km_C00003: 0.100172691; Km_C00114: 0.409143209,Kcat_F: 23.584962525; Kcat_R: 46.574627105,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R530,Alcohol dehydrogenase,R08558,MRL,C00006; C00114,C00005; C00080; C00576,Km_C00005: 0.027593218; Km_C00080: 0.569533765; Km_C00576: 0.884440184; Km_C00006: 0.054585926; Km_C00114: 0.409143209,Kcat_F: 23.832741575; Kcat_R: 46.60898402,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R531,Alcohol dehydrogenase,R07327,MRL,C00003; C00069,C00004; C00080; C01450,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C01450: 0.236646544; Km_C00003: 0.100172691; Km_C00069: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R532,Alcohol dehydrogenase,R00624,MRL,C00003; C01612,C00004; C00080; C01450,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C01450: 0.236646544; Km_C00003: 0.100172691; Km_C01612: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R533,Alcohol dehydrogenase,R08310,MRL,C00003; C16595,C00004; C00080; C16596,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C16596: 0.236646544; Km_C00003: 0.100172691; Km_C16595: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000301651.1,1.1.1.1,,R534,Alcohol dehydrogenase,R07105,MRL,C00004; C00080; C06899,C00001; C00003; C07490,Km_C00001: 0.799757719; Km_C00003: 0.100172691; Km_C07490: 0.422074109; Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C06899: 0.325467169,Kcat_F: 16.374714708; Kcat_R: 9.602475729666667,C01450;C01612;C00576;C00001;C16595;C06611;C16348;C05444;C00004;C14099;C06613;C00376;C00003;C00114;C07645;C05577;C05576;C14090;C14089;C16551;C00071;C00006;C06899;C16596;C05445;C06612;C00080;C16587;C02909;C07490;C16586;C00084;C00473;C00469;C00226;C00069;C00005,C00084_KI: 1.347845793;C02909_KI: 0.02196078;C07645_KI: 0.046729211;C06612_KI: 0.501385033;C00469_KI: 1.817483544;C05577_KI: 0.031521235;C00004_KI: 0.040233176;C16587_KI: 0.3609184830434783;C14090_KI: 0.3609184830434783;C00576_KI: 0.884440184;C16586_KI: 0.3609184830434783;C05576_KI: 0.040941942;C14089_KI: 0.3609184830434783;C05445_KI: 0.028241014;C01450_KI: 0.3609184830434783;C14099_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00473_KI: 0.012423662;C16348_KI: 0.3609184830434783;C00003_KI: 0.100172691;C07490_KI: 0.422074109;C16551_KI: 0.3609184830434783;C16595_KI: 0.3609184830434783;C00006_KI: 0.054585926;C00376_KI: 0.013742472;C00071_KI: 0.3609184830434783;C00069_KI: 0.3609184830434783;C00005_KI: 0.027593218;C00114_KI: 0.409143209;C06899_KI: 0.325467169;C06613_KI: 0.273868203;C01612_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00080_KI: 0.569533765;C05444_KI: 0.030596022;C00001_KI: 0.799757719
WP_000137657.1,4.1.1.37,,R546,Uroporphyrinogen decarboxylase,R03197,MRL,C01051,C00011; C03263,Km_C00011: 0.231183484; Km_C03263: 0.005173983; Km_C01051: 0.005674717,Kcat_F: 8.042502141; Kcat_R: 4.676016896,C01051;C05766;C00011;C05768;C03263,C01051_KI: 0.005674717;C03263_KI: 0.005173983;C05768_KI: 0.005173983;C00011_KI: 0.231183484;C05766_KI: 0.005674717
WP_000137657.1,4.1.1.37,,R547,Uroporphyrinogen decarboxylase,R04972,MRL,C05766,C00011; C05768,Km_C00011: 0.231183484; Km_C05768: 0.005173983; Km_C05766: 0.005674717,Kcat_F: 8.042502141; Kcat_R: 4.676016896,C01051;C05766;C00011;C05768;C03263,C01051_KI: 0.005674717;C03263_KI: 0.005173983;C05768_KI: 0.005173983;C00011_KI: 0.231183484;C05766_KI: 0.005674717
WP_001297412.1,2.6.99.2,,R548,Pyridoxine 5'-phosphate synthase,R05838,MRL,C11437; C11638,C00001; C00009; C00627,Km_C00001: 1.411247253; Km_C00009: 1.071790934; Km_C00627: 0.031514391; Km_C11437: 0.8381841926666667; Km_C11638: 0.8381841926666667,Kcat_F: 36.94316617111479; Kcat_R: 10.956625146666667,C00009;C00001;C11638;C11437;C00627,C00001_KI: 1.411247253;C11638_KI: 0.8381841926666667;C00627_KI: 0.031514391;C00009_KI: 1.071790934;C11437_KI: 0.8381841926666667
WP_000781063.1,4.2.3.1,,R549,Threonine synthase,R01466,MRL,C00001; C01102,C00009; C00188,Km_C00009: 1.868194342; Km_C00188: 0.748228312; Km_C00001: 1.819163442; Km_C01102: 0.5,Kcat_F: 4.527957945; Kcat_R: 0.25441560550000003,C06055;C00009;C06056;C00001;C00188;C01102,C00188_KI: 0.748228312;C00009_KI: 1.868194342;C00001_KI: 1.819163442;C06056_KI: 1.288261533;C06055_KI: 0.401372015;C01102_KI: 0.503023028
WP_000781063.1,4.2.3.1,,R550,Threonine synthase,R05086,MRL,C00001; C06055,C00009; C06056,Km_C00009: 1.868194342; Km_C06056: 1.288261533; Km_C00001: 1.819163442; Km_C06055: 0.401372015,Kcat_F: 3.583730685; Kcat_R: 0.9565692975000001,C06055;C00009;C06056;C00001;C00188;C01102,C00188_KI: 0.748228312;C00009_KI: 1.868194342;C00001_KI: 1.819163442;C06056_KI: 1.288261533;C06055_KI: 0.401372015;C01102_KI: 0.503023028
WP_000806177.1,2.4.2.10,,R551,Orotate phosphoribosyltransferase,R01870,MRL,C00013; C01103,C00119; C00295,Km_C00119: 0.039; Km_C00295: 0.0246075; Km_C00013: 0.013; Km_C01103: 0.0033499999999999997,Kcat_F: 3.9538756409999998; Kcat_R: 5.129216341,C00013;C00119;C00295;C07649;C01103;C16634,C16634_KI: 0.033992504199999996;C00295_KI: 0.0246075;C07649_KI: 0.02445212;C00119_KI: 0.043476243;C00013_KI: 0.050830618;C01103_KI: 0.02659604
WP_000806177.1,2.4.2.10,,R552,Orotate phosphoribosyltransferase,R08231,MRL,C00119; C07649,C00013; C16634,Km_C00013: 0.013; Km_C16634: 0.02548404; Km_C00119: 0.039; Km_C07649: 0.02445212,Kcat_F: 5.258614572; Kcat_R: 0.108425891,C00013;C00119;C00295;C07649;C01103;C16634,C16634_KI: 0.033992504199999996;C00295_KI: 0.0246075;C07649_KI: 0.02445212;C00119_KI: 0.043476243;C00013_KI: 0.050830618;C01103_KI: 0.02659604
WP_000857508.1,2.7.7.24,,R553,Glucose-1-phosphate thymidylyltransferase,R02328,MRL,C00103; C00459,C00013; C00842,Km_C00013: 0.154; Km_C00842: 0.095; Km_C00103: 0.034; Km_C00459: 0.0205,Kcat_F: 0.49273310150000005; Kcat_R: 0.32934390500000005,C00013;C00459;C00842;C00103,C00842_KI: 0.068997838;C00103_KI: 0.08188989;C00013_KI: 0.113713257;C00459_KI: 0.040694553
WP_001319167.1,3.2.1.86,,R554,6-phospho-beta-glucosidase,R00839,MRL,C00001; C04534,C00031; C00092,Km_C00031: 11.69155884; Km_C00092: 2.152008057; Km_C00001: 4.800985813; Km_C04534: 1.367322803,Kcat_F: 2.239574308; Kcat_R: 2.5617307365,C00092;C00001;C06187;C00031;C00530;C04534;C01172;C02323;C06188,C00092_KI: 2.152008057;C00031_KI: 11.69155884;C06188_KI: 0.247454509;C06187_KI: 0.264245123;C00530_KI: 0.123504587;C01172_KI: 2.152008057;C04534_KI: 1.367322803;C00001_KI: 4.800985813;C02323_KI: 0.160274401
WP_001319167.1,3.2.1.86,,R555,6-phospho-beta-glucosidase,R05133,MRL,C00001; C06187,C00530; C01172,Km_C00530: 0.123504587; Km_C01172: 2.152008057; Km_C00001: 4.800985813; Km_C06187: 0.18,Kcat_F: 1.5830939615; Kcat_R: 1.3236567365,C00092;C00001;C06187;C00031;C00530;C04534;C01172;C02323;C06188,C00092_KI: 2.152008057;C00031_KI: 11.69155884;C06188_KI: 0.247454509;C06187_KI: 0.264245123;C00530_KI: 0.123504587;C01172_KI: 2.152008057;C04534_KI: 1.367322803;C00001_KI: 4.800985813;C02323_KI: 0.160274401
WP_001319167.1,3.2.1.86,,R556,6-phospho-beta-glucosidase,R05134,MRL,C00001; C06188,C01172; C02323,Km_C01172: 2.152008057; Km_C02323: 0.160274401; Km_C00001: 4.800985813; Km_C06188: 0.475,Kcat_F: 1.839386164; Kcat_R: 1.896192993,C00092;C00001;C06187;C00031;C00530;C04534;C01172;C02323;C06188,C00092_KI: 2.152008057;C00031_KI: 11.69155884;C06188_KI: 0.247454509;C06187_KI: 0.264245123;C00530_KI: 0.123504587;C01172_KI: 2.152008057;C04534_KI: 1.367322803;C00001_KI: 4.800985813;C02323_KI: 0.160274401
WP_012767740.1,1.1.1.23,,R557,Histidinol dehydrogenase,R01158,MRL,C00001; C00003; C00860,C00004; C00080; C00135,Km_C00004: 0.074691504; Km_C00080: 1.283319831; Km_C00135: 0.307249427; Km_C00001: 1.913829327; Km_C00003: 0.198191151; Km_C00860: 0.170614094,Kcat_F: 16.91198426; Kcat_R: 59.60342936000001,C00860;C01929;C00001;C00003;C00004;C00080;C00135,C00001_KI: 1.913829327;C00003_KI: 0.198191151;C00135_KI: 0.307249427;C00004_KI: 0.074691504;C00860_KI: 0.170614094;C00080_KI: 1.283319831;C01929_KI: 0.236634284
WP_012767740.1,1.1.1.23,,R558,Histidinol dehydrogenase,R01163,MRL,C00001; C00003; C01929,C00004; C00080; C00135,Km_C00004: 0.074691504; Km_C00080: 1.283319831; Km_C00135: 0.307249427; Km_C00001: 1.913829327; Km_C00003: 0.198191151; Km_C01929: 0.236634284,Kcat_F: 16.978014495; Kcat_R: 59.60342936000001,C00860;C01929;C00001;C00003;C00004;C00080;C00135,C00001_KI: 1.913829327;C00003_KI: 0.198191151;C00135_KI: 0.307249427;C00004_KI: 0.074691504;C00860_KI: 0.170614094;C00080_KI: 1.283319831;C01929_KI: 0.236634284
